,open,high,low,close,volume,date
4948,82.3600,82.9900,81.9300,82.5900,7964800,2005-10-17
4949,82.6000,82.7100,81.6000,82.3500,5573700,2005-10-14
4950,81.7000,83.2000,81.7000,82.2000,5530600,2005-10-13
4951,82.7500,82.9300,81.9500,82.1900,7580800,2005-10-12
4952,82.2500,83.5200,81.9700,83.1900,9781300,2005-10-11
4953,81.2400,82.1000,81.0800,81.2500,7882900,2005-10-10
4954,80.2500,81.1200,80.0900,80.5000,6130100,2005-10-07
4955,79.8200,80.2700,78.7000,79.7000,8130200,2005-10-06
4956,80.1100,80.6800,79.5600,79.8200,4998800,2005-10-05
4957,80.6500,81.4700,79.9300,80.1100,6365100,2005-10-04
4958,80.2200,80.6000,79.5000,80.4500,5297600,2005-10-03
4959,80.0200,80.5000,79.9700,80.2200,5536500,2005-09-30
4960,79.2500,80.5500,78.8700,80.3600,5899700,2005-09-29
4961,78.0600,79.7300,78.0600,79.5000,7747700,2005-09-28
4962,77.1700,78.6000,77.1600,77.9900,5499600,2005-09-27
4963,78.3100,78.4100,76.9300,77.4100,5433200,2005-09-26
4964,77.7000,78.1100,77.5000,78.0000,5434600,2005-09-23
4965,77.5600,78.5000,77.3000,78.2100,6870400,2005-09-22
4966,78.0000,78.4600,77.3700,77.5600,7126000,2005-09-21
4967,79.2700,79.6500,78.6300,78.7000,7122300,2005-09-20
4968,79.7400,79.9800,79.0100,79.4300,5148500,2005-09-19
4969,80.3800,80.5000,79.8300,80.3300,7624900,2005-09-16
4970,80.4300,80.6500,79.6700,80.0100,4864100,2005-09-15
4971,80.7500,81.4000,80.4200,80.4800,3887700,2005-09-14
4972,81.4900,81.4900,80.5200,80.7500,5040900,2005-09-13
4973,81.0300,82.1100,81.0000,81.4800,3692800,2005-09-12
4974,80.8600,81.4900,80.5200,81.4400,3982200,2005-09-09
4975,81.2800,81.5200,80.5000,80.8000,4277300,2005-09-08
4976,80.7000,81.1300,80.3200,80.9800,4116300,2005-09-07
4977,79.7000,81.1900,79.7000,81.0200,6305500,2005-09-06
4978,79.5000,80.0100,79.4600,79.4600,3680600,2005-09-02
4979,80.1600,80.3200,79.3400,79.5400,6390600,2005-09-01
4980,80.3500,80.7900,79.8700,80.6200,5400800,2005-08-31
4981,81.0000,81.0000,79.9800,80.5400,5674200,2005-08-30
4982,80.0000,81.7500,79.9000,81.3400,4025300,2005-08-29
4983,80.8100,81.0200,80.2600,80.3800,5029300,2005-08-26
4984,81.4500,81.4500,80.7200,81.1000,3606100,2005-08-25
4985,81.5300,82.4000,81.2300,81.3200,4417600,2005-08-24
4986,82.7000,83.1400,81.6000,82.0300,4000300,2005-08-23
4987,82.7500,83.3500,81.8500,82.6000,5157200,2005-08-22
4988,81.3600,83.3000,81.1600,82.7600,6481000,2005-08-19
4989,81.1000,82.0000,80.8000,81.1500,3713300,2005-08-18
4990,81.4000,81.9400,80.8400,81.3000,4853000,2005-08-17
4991,82.0700,82.4300,81.0900,81.3000,4407400,2005-08-16
4992,81.9000,82.9400,81.6100,82.5000,3431100,2005-08-15
4993,82.1500,82.5800,82.0572,82.1900,4378200,2005-08-12
4994,81.9300,82.7500,81.6200,82.6600,4570400,2005-08-11
4995,83.6500,84.0100,81.9700,82.0200,5402400,2005-08-10
4996,83.4000,83.9500,82.9400,83.5000,3793500,2005-08-09
4997,83.4100,83.8900,83.0200,83.3600,4424300,2005-08-08
4998,82.7500,83.7400,82.7300,83.3600,3714600,2005-08-05
4999,83.7500,83.8900,82.9800,83.1200,5249900,2005-08-04
5000,83.3100,84.2000,83.1100,84.0600,4256200,2005-08-03
5001,83.2700,83.8600,83.0400,83.3100,5380700,2005-08-02
5002,83.0000,83.8500,82.8500,83.4300,3664300,2005-08-01
5003,83.3000,83.9500,83.2200,83.4600,4330300,2005-07-29
5004,83.5500,83.9700,83.2700,83.8000,6189700,2005-07-28
5005,83.8000,84.1300,82.8100,83.8700,4862200,2005-07-27
5006,84.1500,84.3500,83.8500,84.1200,4542900,2005-07-26
5007,83.9800,84.5200,83.9200,84.2000,4457800,2005-07-25
5008,83.9800,84.6300,83.8600,84.4400,4570400,2005-07-22
5009,84.6000,84.9500,83.4000,84.4000,8265300,2005-07-21
5010,83.2000,84.9600,82.9900,84.6000,9323200,2005-07-20
5011,84.7200,85.1100,83.7000,83.7000,14149700,2005-07-19
5012,81.9900,83.9400,81.6800,81.8100,8705600,2005-07-18
5013,82.4300,82.7500,81.5200,82.3800,7644100,2005-07-15
5014,82.0000,82.6700,82.0000,82.4200,8546200,2005-07-14
5015,81.1600,81.7500,81.1600,81.4500,11340000,2005-07-13
5016,79.2000,80.4900,79.1800,80.0400,10945500,2005-07-12
5017,79.4000,79.5200,78.5200,78.9600,7186700,2005-07-11
5018,77.3800,79.5200,77.1400,79.3000,13440500,2005-07-08
5019,75.1500,77.5300,75.0000,77.3800,10757200,2005-07-07
5020,74.8000,76.1500,74.4000,75.8100,8009300,2005-07-06
5021,74.3800,74.9700,74.1600,74.7900,5181800,2005-07-05
5022,74.3000,75.3300,74.3000,74.6700,4353100,2005-07-01
5023,74.8000,75.4900,74.0700,74.2000,6127000,2005-06-30
5024,75.2600,75.6800,74.6200,74.7300,5519100,2005-06-29
5025,73.8300,75.3010,73.4500,75.3000,8188800,2005-06-28
5026,74.0100,74.7700,73.5000,73.8800,6489800,2005-06-27
5027,75.1700,75.4000,74.0000,74.0100,10792100,2005-06-24
5028,76.8100,76.9700,75.0600,75.4100,7766700,2005-06-23
5029,76.8300,77.4900,76.6700,77.2300,5646300,2005-06-22
5030,76.7000,77.0000,76.1100,76.4100,5339100,2005-06-21
5031,76.0300,76.9800,75.5700,76.5500,3745600,2005-06-20
5032,77.7000,77.7300,76.3800,76.3900,8593800,2005-06-17
5033,76.4000,77.2500,76.3100,77.0500,7840000,2005-06-16
5034,75.7000,76.5000,75.1500,76.3000,7103600,2005-06-15
5035,75.0500,75.4300,74.7300,74.8900,4314900,2005-06-14
5036,74.5000,75.9300,74.4500,75.0500,5715700,2005-06-13
5037,74.2500,75.0500,74.1000,74.7700,4895800,2005-06-10
5038,74.5800,75.4700,74.2300,74.9300,4423200,2005-06-09
5039,75.1500,75.4000,74.6300,74.8000,4280000,2005-06-08
5040,75.0000,76.0900,75.0000,75.0400,5226600,2005-06-07
5041,75.8000,75.9000,74.9200,75.0000,5978600,2005-06-06
5042,77.0600,77.1000,75.7400,75.7900,6149900,2005-06-03
5043,76.7500,77.3900,76.6800,77.3500,4025600,2005-06-02
5044,75.5700,77.5000,75.5700,76.8400,7380600,2005-06-01
5045,76.6000,77.4100,75.5000,75.5500,6419000,2005-05-31
5046,77.1100,77.2400,76.5300,77.1000,3163900,2005-05-27
5047,76.4500,77.4100,76.2900,77.1400,5832000,2005-05-26
5048,75.4200,76.0300,75.1700,76.0000,5483400,2005-05-25
5049,76.1400,76.5100,75.5600,75.8100,5660700,2005-05-24
5050,76.3000,76.9500,76.0000,76.5100,4759800,2005-05-23
5051,77.2800,77.2800,76.3600,76.4100,6329800,2005-05-20
5052,76.5000,77.6400,76.3700,77.1600,7030400,2005-05-19
5053,75.0000,76.8160,74.6900,76.3600,10309600,2005-05-18
5054,73.9300,74.4300,73.3300,74.2900,5135600,2005-05-17
5055,73.0900,74.4900,73.0900,74.3400,5501500,2005-05-16
5056,72.5300,73.8600,72.5200,73.1600,7150600,2005-05-13
5057,73.5300,73.8000,72.5000,72.6200,6061900,2005-05-12
5058,73.6300,73.6900,72.5100,73.2800,6915700,2005-05-11
5059,74.7500,74.7600,73.0400,73.3000,7982200,2005-05-10
5060,75.2600,75.4600,74.7100,74.9800,5616700,2005-05-09
5061,75.5600,75.9200,74.9700,75.2600,7750300,2005-05-06
5062,78.0000,78.1100,75.3300,75.5000,12371800,2005-05-05
5063,76.6000,77.2000,76.5000,77.0800,5512300,2005-05-04
5064,76.7800,76.9600,75.9300,76.4700,6196300,2005-05-03
5065,76.8800,77.2900,76.0300,76.5100,7232500,2005-05-02
5066,77.0500,77.0800,75.9100,76.3800,8147700,2005-04-29
5067,77.0500,77.1100,75.6500,75.9100,8629200,2005-04-28
5068,75.6900,77.1800,75.5000,77.0500,11631400,2005-04-27
5069,74.6800,76.9800,74.6500,75.4300,12484300,2005-04-26
5070,75.2400,75.7200,74.0500,74.6100,10219400,2005-04-25
5071,74.0500,74.7000,73.2600,74.2100,10984400,2005-04-22
